Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion
105746717705650177,313208868,n,,,,,
106004547671048192,280222018,y,report,other,n,reporter,none
107085238525624320,76627468,n,,,,,
108782599643729922,77561749,n,,,,,
103113903529144320,125232079,n,,,,,
104137279261519872,141809312,y,self-disclosure,other,n,victim,sadness
107195155748102144,185450196,n,,,,,
108748675232178176,82122130,n,,,,,
101450062613323776,240381615,n,,,,,
102494175618007041,311044458,y,self-disclosure,cyberbullying,n,defender,none
103998052855062528,272567765,n,,,,,
105117829241634816,64071277,n,,,,,
101399949006213120,180550454,n,,,,,
101513681078202368,35136828,y,report,other,n,reporter,empathy
102262837472272384,309966755,y,accusation,physical,n,accuser,none
104959471024996352,37231032,n,,,,,
106921390011199488,324022696,n,,,,,
108941377546620929,28428318,n,,,,,
100331011593875456,278107336,n,,,,,
106704177383739392,211473438,n,,,,,
108093607550005248,183692271,n,,,,,
108545111167746049,205670067,y,self-disclosure,other,n,victim,none
109104324096950272,14377298,n,,,,,
101360872529727488,15161084,y,denial,other,n,bully,none
107139336583131136,40608850,n,,,,,
108725130707992576,178802130,n,,,,,
101700578148757504,50381954,n,,,,,
108319008687783938,103768640,n,,,,,
101774407671873538,88471768,n,,,,,
103490646341464064,92951051,n,,,,,
107966886788075523,363939357,n,,,,,
107865886572032000,246280577,n,,,,,
108344892786348032,338041842,n,,,,,
103550657860091904,175624082,n,,,,,
102366739278462976,93635341,y,self-disclosure,other,n,victim,none
102924797465468928,93915309,y,self-disclosure,other,n,defender,none
108110315786469377,218378849,y,self-disclosure,other,y,victim,none
105306535449722880,201767639,n,,,,,
103113875569901568,112137845,y,self-disclosure,other,n,defender,none
103978325629870080,281018212,n,,,,,
108233731164217344,357125035,y,report,cyberbullying,n,reporter,none
108657034425147393,26632399,y,report,other,n,reporter,none
108945966375247874,63983286,n,,,,,
102946109332258817,314233891,n,,,,,
105024023334887425,98713308,n,,,,,
106125016625721344,246426144,n,,,,,
107133580223852544,361386290,y,report,other,n,reporter,none
104425319720697856,191928074,n,,,,,
106535097909526529,69496136,y,self-disclosure,other,n,victim,none
102951033646497792,88387743,n,,,,,
106843018371407873,7564512,y,self-disclosure,other,n,victim,none
107192685181415425,132719793,n,,,,,
100376278900809729,112857326,n,,,,,
106746313374302209,14297643,n,,,,,
106874312237121537,62389508,n,,,,,
108056162615836672,51293016,n,,,,,
100575148079460352,311370982,n,,,,,
102036770165760003,90845122,n,,,,,
105789945884577792,90011060,n,,,,,
101619290385559552,108253024,y,self-disclosure,other,y,bully,none
103996702490501120,254886886,n,,,,,
107952226944815104,275280524,n,,,,,
106135359800348672,360271033,n,,,,,
105870607350120448,328395438,n,,,,,
108076425701109761,173537728,n,,,,,
109095571448532992,98951903,n,,,,,
100578100852686848,335847547,n,,,,,
102318039156011009,297234682,n,,,,,
106334622408904707,178396598,n,,,,,
108291941216681984,32032157,y,report,other,n,reporter,none
108687609097748480,163052434,n,,,,,
101343925675110401,145066752,n,,,,,
103997878158114816,232279512,n,,,,,
106863103819522048,18659934,y,report,physical,n,reporter,none
105045809044791296,175150969,n,,,,,
105387166590439424,44413446,y,report,cyberbullying,n,reporter,none
105783994733428736,231507535,n,,,,,
106269134345601024,252416500,n,,,,,
101616437302525952,18221807,n,,,,,
103155945059794944,267223161,y,self-disclosure,other,n,victim,none
106738190882320384,244359398,y,report,other,y,reporter,none
106922165378629632,286269165,n,,,,,
101704726051160064,264781776,n,,,,,
101745333243088896,277730016,n,,,,,
107268946452946944,130506340,n,,,,,
108578076660727808,70799317,n,,,,,
108585487207374848,67128052,n,,,,,
101653231331065856,284091747,n,,,,,
101699715615301633,327365462,y,self-disclosure,cyberbullying,n,victim,none
103881471214882816,281212604,n,,,,,
104102068914106368,35140292,n,,,,,
106169121569378304,184836978,n,,,,,
107651557432115200,362686941,y,report,other,n,reporter,none
108411583776034816,41054419,n,,,,,
108627968816979968,317082012,n,,,,,
109029235515068416,186948968,n,,,,,
105751930407628801,102468824,n,,,,,
105887033582567424,36452147,y,self-disclosure,other,n,bully,none
105225045776941056,264392309,n,,,,,
106042236130693120,40006679,n,,,,,
106054729708208128,343564690,n,,,,,
106696152606445568,47962621,n,,,,,
100652299713646592,253387604,n,,,,,
103817977639600128,94075729,n,,,,,
104930406683508737,68848549,y,self-disclosure,other,y,victim,none
106851513464393729,26456587,y,self-disclosure,other,n,defender,none
109121460081143808,328317351,n,,,,,
101493685480464384,60209072,n,,,,,
103093123936296962,178866740,n,,,,,
100271817297641473,237874961,n,,,,,
102049745484251136,24807763,y,self-disclosure,other,n,defender,none
107285351445438464,54434618,n,,,,,
101776386192191488,222493532,y,self-disclosure,other,n,bully,none
103068937343877120,143439957,n,,,,,
103933937369366528,146240076,y,report,other,n,reporter,none
104014730041110529,69703913,n,,,,,
102481395150094336,42755282,n,,,,,
107607685159075840,356041081,n,,,,,
108200077281067009,206340930,n,,,,,
105486502540222465,125417752,y,self-disclosure,cyberbullying,n,defender,none
102022990115512321,345851873,y,accusation,other,n,accuser,anger
102334304759193601,174327020,n,,,,,
103147655781298176,54068204,y,self-disclosure,other,n,victim,none
106892518435733505,253625517,n,,,,,
108973042050408448,66149219,n,,,,,
101698178574843904,254097461,y,denial,other,n,bully,none
102303767868874753,104862963,y,self-disclosure,other,n,victim,sadness
104227895471386625,84928530,n,,,,,
102838361022148608,98178122,n,,,,,
106894898426413056,97059492,n,,,,,
103183908560056320,344486908,n,,,,,
103352978773262337,135001506,n,,,,,
109071675777228800,24088992,y,report,other,n,reporter,none
106530717621698560,135007220,n,,,,,
108029530156965889,309911388,n,,,,,
109098755256627200,78582775,n,,,,,
105117734534254592,15848688,n,,,,,
108629916588838912,318483503,n,,,,,
103470213865025536,58272721,n,,,,,
103910190356758528,57075477,n,,,,,
109029055357128705,308521254,n,,,,,
101942933170814976,61945568,n,,,,,
105026294516948992,23481454,y,accusation,other,n,accuser,none
103616143004155905,51927315,y,self-disclosure,cyberbullying,n,victim,none
104715603381727233,119811415,n,,,,,
105697492670234624,90162076,n,,,,,
105835567815737344,241336145,y,denial,other,n,bully,none
109056785981247488,361944775,y,self-disclosure,other,n,victim,none
102138484604678144,295796530,n,,,,,
103588898558590976,173267281,n,,,,,
104580754775875584,219727557,y,report,other,n,reporter,none
105113835739938816,59278492,n,,,,,
100622721687367680,93834718,n,,,,,
103485454690684928,27562705,n,,,,,
105403067867992065,295186758,n,,,,,
108447721790251008,109250613,n,,,,,
103693752178180096,92774018,n,,,,,
105458130539921409,203665936,n,,,,,
103293754596802560,151964321,n,,,,,
103891324394147841,35807644,n,,,,,
105634872260964352,28332443,y,report,other,n,reporter,none
107068201975820288,100005589,n,,,,,
108323393111199744,86161416,n,,,,,
102151950879047680,187262417,n,,,,,
106326121842348032,216788521,n,,,,,
105414539021004800,191521360,y,self-disclosure,other,n,victim,none
106772898303315969,296043045,n,,,,,
107857050431791104,187656876,n,,,,,
103946411422392320,118117549,n,,,,,
106760298710577152,83388812,n,,,,,
106829570577137665,28933533,y,self-disclosure,cyberbullying,n,victim,none
102952623317069824,283760962,n,,,,,
106139789908119552,156142112,n,,,,,
100608325590335488,210091147,n,,,,,
104998587284467712,240860772,y,self-disclosure,other,n,bully,none
103321581979303936,279782362,n,,,,,
107242731226669056,337231542,n,,,,,
101434000270295040,109001452,n,,,,,
104075459628777472,86853376,y,self-disclosure,other,n,victim,sadness
105677680275488768,342223359,n,,,,,
106421438440943616,356592581,y,self-disclosure,other,n,victim,none
106495280580542464,165495071,n,,,,,
108776650799464448,59135329,n,,,,,
102196513794555905,303006163,n,,,,,
102438126059929600,246671549,y,report,other,n,reporter,none
106655643154386944,202096012,n,,,,,
106027112573579265,51101376,n,,,,,
106110203086376961,223134702,n,,,,,
106747317507457025,338601564,n,,,,,
107853773652754432,261635373,n,,,,,
108692482191147010,78590345,n,,,,,
106389581468930048,232850838,y,self-disclosure,other,n,victim,sadness
106891132893544448,137452171,y,accusation,other,n,accuser,none
107495848262373376,31126378,n,,,,,
102152472709181440,64873359,n,,,,,
104345458389950464,144290873,n,,,,,
104808797020749824,151627249,n,,,,,
105734410246176768,187376278,n,,,,,
106385501820424192,33991725,y,self-disclosure,other,n,victim,none
106741365525848064,70455504,y,accusation,other,n,accuser,none
103810283876786176,302000762,y,accusation,other,n,accuser,none
104734905656815616,297554682,n,,,,,
107657313879470082,62395882,n,,,,,
105774625572655104,312979738,n,,,,,
106142671600484352,321998606,y,self-disclosure,other,n,victim,none
107927976754155520,75628685,n,,,,,
100228223241162752,279971235,n,,,,,
105829935389745153,326584614,n,,,,,
102719551019556865,291405185,n,,,,,
104354500973838336,347318098,y,accusation,other,n,accuser,anger
106194734132891648,65966667,y,denial,other,n,bully,none
101463990533758976,110227631,n,,,,,
103585886394007552,107446821,n,,,,,
103823223069753344,18176049,y,self-disclosure,other,n,defender,none
104082717397893120,303805534,n,,,,,
104663534985678848,299967889,n,,,,,
105989810421903361,171872577,n,,,,,
106799621602410497,196057214,n,,,,,
107352656116334592,325308250,y,self-disclosure,other,n,victim,none
107788700708122624,57822810,y,denial,other,n,victim,none
108009290354266113,297771329,n,,,,,
108540052488978432,222941671,n,,,,,
100118699914174464,42341304,n,,,,,
103995214854754304,90750751,n,,,,,
105403209799041024,60060836,n,,,,,
100296835075293184,313799471,n,,,,,
100301747288932353,324141994,n,,,,,
101634367390101504,54416057,y,self-disclosure,cyberbullying,n,victim,sadness
102174578519982080,307562787,y,self-disclosure,other,n,victim,anger
106358362706415616,50065659,n,,,,,
102375089621831680,14642196,n,,,,,
103032278963339264,116323208,n,,,,,
103773874629513216,51582024,n,,,,,
106186742738075648,166272077,n,,,,,
106433118994563074,197094349,n,,,,,
107368179042484224,32267637,n,,,,,
108849410825392129,355757429,y,self-disclosure,other,n,victim,none
100124460048330752,254307059,n,,,,,
101025215097733120,272224275,n,,,,,
102751901753409537,99095029,y,report,other,n,reporter,none
106088707244834816,258052325,y,self-disclosure,other,y,bully,none
100107859672571904,350068585,n,,,,,
108635959565877248,262875426,y,accusation,other,n,accuser,none
108670880548257792,283662971,y,report,other,n,reporter,none
101428926584340481,190856868,n,,,,,
102922707552845825,236637677,y,report,other,n,reporter,none
100272899239317504,195239616,n,,,,,
100662069543706624,47778529,n,,,,,
107111689891229696,103334059,n,,,,,
100238823283363840,29633395,n,,,,,
102549305382014976,162904928,y,self-disclosure,other,n,victim,none
105526020727250944,356901708,n,,,,,
106646027607609344,294616264,n,,,,,
106736795252834305,287332960,n,,,,,
108960802136014848,303118458,n,,,,,
101468215657500673,288575548,n,,,,,
101823866355200001,285319634,n,,,,,
101999873091575808,114278384,n,,,,,
100077985406787584,308762158,n,,,,,
104921435167932416,65517023,n,,,,,
106742864976941057,51751058,n,,,,,
105116943966683136,337429869,y,report,other,n,reporter,none
103963857080418304,160281492,n,,,,,
104340395302985729,248682410,n,,,,,
104783356381761536,104709029,n,,,,,
106485059015540736,164413539,y,self-disclosure,cyberbullying,n,victim,none
100368052310380545,174789897,n,,,,,
101515849067794432,100109804,y,report,verbal,n,reporter,none
102505657864962048,330799765,y,self-disclosure,other,n,bully,none
103910507601338369,308301957,n,,,,,
104332763276132352,240500746,n,,,,,
105197578613829632,219311716,n,,,,,
106563538046300160,245516604,n,,,,,
107969542499741696,153349276,y,report,cyberbullying,n,reporter,none
102468323425533953,23040622,y,self-disclosure,other,n,bully,none
104005092788805633,235007989,n,,,,,
104323554161602560,124541731,n,,,,,
101817031443226625,232477532,y,self-disclosure,other,n,victim,none
103677906747789312,131477938,y,accusation,other,n,accuser,none
104302550836187136,184695510,n,,,,,
101659872642342912,336203378,n,,,,,
103022227208945664,20720156,y,report,other,n,reporter,none
105735749009293312,62863174,n,,,,,
101449048191537153,263348495,y,self-disclosure,other,n,victim,none
101628914828455936,177805490,n,,,,,
103567437227769856,219155415,n,,,,,
104110728033742848,33090235,n,,,,,
103266926473650176,293836048,y,denial,other,n,bully,none
105784218168213504,27531290,n,,,,,
105429136830513152,326115600,n,,,,,
106554336892555264,58902770,n,,,,,
108996571491864576,164147657,n,,,,,
101683126639669249,326212534,n,,,,,
104980857458147328,83455262,n,,,,,
105888581758894081,355963320,n,,,,,
106069108226928641,123082578,n,,,,,
106854325208358912,92346291,n,,,,,
106917935305588739,288268132,n,,,,,
106518095891415040,197537180,y,denial,other,n,bully,none
103655858776453121,223703963,y,self-disclosure,other,n,defender,none
101369031352786945,312773548,n,,,,,
102945630237884418,101991421,n,,,,,
103085289492324355,288212914,y,report,other,n,reporter,sadness
109001159053819904,40910607,n,,,,,
101680404276322304,165001364,n,,,,,
106477166061031425,41020906,n,,,,,
108246664178966528,220547360,n,,,,,
100339635116445696,271431499,n,,,,,
102876786697846784,176567483,n,,,,,
106717244695908352,192389705,n,,,,,
108691272751001600,77786440,y,accusation,other,n,accuser,anger
105516686442110976,191154227,y,accusation,other,n,accuser,none
104762734662524928,70880026,n,,,,,
105548111623106560,281612632,n,,,,,
107316828941983744,17116223,n,,,,,
108023733758861312,234648828,n,,,,,
109120206802137088,85970356,n,,,,,
107973128134733825,360124849,n,,,,,
101858642290147329,174818377,n,,,,,
106101281558503424,302704941,y,self-disclosure,other,n,victim,none
106233344504762368,270103951,n,,,,,
106290989202800640,265252736,n,,,,,
104166033841061888,164541201,y,self-disclosure,other,n,defender,none
105366950460403712,84440690,n,,,,,
109038482650968064,78380241,n,,,,,
101746455684976640,178060539,n,,,,,
107511357859049472,185757846,n,,,,,
103309758676729856,88096476,n,,,,,
108542360362827776,237572669,n,,,,,
104604590925824000,346440125,n,,,,,
108991588193148928,142752285,n,,,,,
108215294543138816,238031155,n,,,,,
101872319840010240,169185189,n,,,,,
105786794506854401,215164615,n,,,,,
105853199008808960,40130273,n,,,,,
109038788768047104,253738330,n,,,,,
104147297788641280,209300024,y,accusation,cyberbullying,y,accuser,none
104335312808972288,95981381,y,accusation,other,n,accuser,none
101759595625721856,164980930,y,denial,other,n,bully,none
105638866094006272,44621942,n,,,,,
106399525769449472,123059246,n,,,,,
107927334086131712,16532761,n,,,,,
108731363401805824,325647300,n,,,,,
101762909683716096,262321162,y,self-disclosure,verbal,n,victim,none
101707544266932224,306431544,n,,,,,
103887816265703424,273081205,n,,,,,
105851004527984640,284300346,n,,,,,
102766332814180355,78319048,y,self-disclosure,other,n,bully,other
102942208671498240,326527535,n,,,,,
103131855884263424,125112697,n,,,,,
100260028933615617,230788484,n,,,,,
102573279860105217,40184014,y,accusation,verbal,n,accuser,none
105707166010310656,144273749,n,,,,,
106498894866817024,24710832,n,,,,,
102409828282019840,169558193,n,,,,,
101006069471518720,83592774,n,,,,,
101655303963156480,65686889,y,accusation,other,n,accuser,none
107463249041178626,34664379,n,,,,,
107175883009298432,202709224,y,report,cyberbullying,n,reporter,none
106553952224542721,175870518,n,,,,,
107967853310918657,336924567,y,self-disclosure,other,n,bully,none
101835110558597122,187543590,n,,,,,
102059212078714880,60449935,n,,,,,
102705357905862656,342811355,n,,,,,
103081523812638720,137916402,n,,,,,
104306400775241729,46247167,n,,,,,
102151823707746304,170009174,n,,,,,
104384197774413826,72675900,n,,,,,
105454175428673536,354553131,n,,,,,
108233908117700608,233960891,n,,,,,
105786228850429952,62622394,n,,,,,
107607443445522432,335009959,n,,,,,
102825252073111552,202020808,y,accusation,other,y,accuser,none
107283415669276672,244353038,y,report,other,n,reporter,anger
108110482283560960,32887456,y,report,other,n,reporter,none
108376697463767040,291952241,n,,,,,
108180980824674304,221687521,y,self-disclosure,other,n,bully,none
103493114739699712,128258493,n,,,,,
106619822707703808,241529388,n,,,,,
108253522176385024,195061375,n,,,,,
101754341274296321,19836173,n,,,,,
106858787230597120,161948522,n,,,,,
105400943041970176,44204292,n,,,,,
106083001380765696,80284026,n,,,,,
106178171321335809,165892968,n,,,,,
102419606462922752,232668502,y,self-disclosure,verbal,n,victim,none
108372068025892864,134227225,n,,,,,
106596648444108801,349432563,n,,,,,
106660847073509377,81636838,n,,,,,
104222583481843712,298043568,n,,,,,
105411283326738434,337292713,n,,,,,
101881063495835648,123626946,n,,,,,
107903339735420928,360872775,n,,,,,
102891259370274818,355156508,y,self-disclosure,other,n,victim,none
104050217179025408,184048857,n,,,,,
104578102226731009,357636222,y,self-disclosure,other,n,victim,none
107429297215635458,100498056,n,,,,,
108339249568423936,263315561,n,,,,,
108252549915750400,359460445,n,,,,,
101473803963600896,208945735,y,self-disclosure,verbal,y,victim,none
107217730243014657,22631774,n,,,,,
107243351069310976,29902677,n,,,,,
108084305699422208,354798427,y,self-disclosure,other,n,victim,none
100211708710240256,242382339,y,self-disclosure,other,n,victim,none
102730819231166465,6872532,y,report,other,n,reporter,none
102263149167771648,41648915,n,,,,,
104914149246636032,99087758,n,,,,,
102379185410027520,189880806,n,,,,,
104568731778285569,135040936,y,denial,other,n,bully,none
105430902951251969,148111013,y,self-disclosure,cyberbullying,n,victim,none
107395299085008896,131482264,y,self-disclosure,other,n,victim,none
106890866358099969,97565136,n,,,,,
107101533535084546,82938620,n,,,,,
102512000717946880,42867956,n,,,,,
103657243970502656,219840796,y,accusation,other,y,accuser,none
106472769763549184,349198033,n,,,,,
107544553745170432,14302884,n,,,,,
106313706681532416,143710266,n,,,,,
107694271313874944,218576888,n,,,,,
