Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion,Text
106843018371407873,7564512,y,self-disclosure,other,n,victim,none,#Itreallymakesmemad when I see someone get bullied.
107192685181415425,132719793,n,,,,,,#Canada News: And the saga of official bullying #bilingualism continues.  #english #french #francophone... http://fb.me/IN05q1AJ
100376278900809729,112857326,n,,,,,,Bullying Prevention Being Taken More Seriously as Students Prepare ...: Bullying Prevention Programww1.prweb.com... http://bit.ly/oAVO9P
106746313374302209,14297643,n,,,,,,"Disney Channel (VL), NL DUB, 1035-1045 (watching Phineas and Ferb, The Bully Code S02E31) http://gomiso.com/r/8uEv"
106874312237121537,62389508,n,,,,,,‘Anti-gay bullying’ group tied to Obama admin awarded  government grant : http://t.co/UUcAc8a  #gay #Obama
108056162615836672,51293016,n,,,,,,Met the funniest girl ever tonight. To laugh at. Is that bullying? Idk but she was funny
100575148079460352,311370982,n,,,,,,@StevieJBee I know :( and this is called cyber bullying
102036770165760003,90845122,n,,,,,,@iAmRandomRose yes ! Bullying ! Verbal etc lol
105789945884577792,90011060,n,,,,,,@Lakeside_ why are you and @IzienTheFreak bullying me this evening..the SI unit of evil ? That's a tad much :(
101619290385559552,108253024,y,self-disclosure,other,y,bully,none,"Michelle ( Heartless Bitch) Bachman WON'T Sign Anti-bullying law Cause She Doesn't want 2 ""turn boys in2 girls"" WTF ?@ChrisLarson82"
103996702490501120,254886886,n,,,,,,Bullying Prevention Tip # 8 -- ENGAGE the Bullying issue. Brushing aside any Bullying - (school or other) will NOT make situations go away.
107952226944815104,275280524,n,,,,,,#WhenIWas13 it was the last year I got bullied for being FAT! Now look at me.  :P
106135359800348672,360271033,n,,,,,,AMD bets on Bulldozer to take back the desktop: By CAROLINE GABRIEL Rumors are still circulati... http://bit.ly/o4QNql #news #latestnews
105870607350120448,328395438,n,,,,,,@luvvieig @areefuhstanklin Oh... so I guess what I will be doing is PURPOSEFULLY NOT WRITING! ain't gon' bully me!
108076425701109761,173537728,n,,,,,,Unfollow anunciado é o bullying virtual.
109095571448532992,98951903,n,,,,,,"August 6: Inuits are bullied over Salmon stocks: Sir, — In response to your leading article regarding the possib... http://bit.ly/nObx8q"
100578100852686848,335847547,n,,,,,,I want that moovie Cyber Bully to come on again.!
102318039156011009,297234682,n,,,,,,"i was threaten that i was gonna be called by the cops, all due cus of cyber bulling"
106334622408904707,178396598,n,,,,,,Every 7 minutes a child is bullied. Adult intervention - 4%. Peer intervention - 11%. No intervention - 85%. #LetsEndALLBullying
108291941216681984,32032157,y,report,other,n,reporter,none,"@DJTonyFresch ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ☑ http://yfrog.com/khpu6tkj"
108687609097748480,163052434,n,,,,,,"Fat kid bullied and bullie went wrong - must watch to the end,very funny via @VideoBash #Funny_Videos http://t.co/Kc8s3Hx"
101343925675110401,145066752,n,,,,,,SAVE $12.52 - Bully Dog 33307 Custom A Pillar Mount $67.47 http://bit.ly/qwpC1I
103997878158114816,232279512,n,,,,,,@iainlee go and tell them to stop being a pair of bully's!
106863103819522048,18659934,y,report,physical,n,reporter,none,@cidergirli for a while I did. when I was bullied pretty horrifically. but it made me put my head down and work hard. :-). x
105045809044791296,175150969,n,,,,,,Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie (newsvine.com): Share With Frien... http://feedzil.la/plBjuF
105387166590439424,44413446,y,report,cyberbullying,n,reporter,none,"Dear PLN, How do you know if a weekend soccer coach is a bully? I need a list. Anyone? Anyone?"
105783994733428736,231507535,n,,,,,,#Itreallymakesmemad when people.bully
106269134345601024,252416500,n,,,,,,scabies Celebrities open up about their bullying experiences in new book Dont Peak at High School ;) http://t.co/0r19SoW
101616437302525952,18221807,n,,,,,,liberals: US has been a bully to take advantage from all other countries economically; actually down grade is a good thing #tcot #p2 #p21
103155945059794944,267223161,y,self-disclosure,other,n,victim,none,"#RiseOfThePlanetOfTheApes is a GREAT movie! I love @TomFelton, he plays a good bully once again."
106738190882320384,244359398,y,report,other,y,reporter,none,put an end to BULLYING :) http://fb.me/19BR9weEl
106922165378629632,286269165,n,,,,,,#Minnesota school district getting heat over stance on #bullying of #LGBT students. http://t.co/1l3roE2 #equality
101704726051160064,264781776,n,,,,,,"@MissKeriBaby pleaseCk us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness,stop,gang,drug abuse,bullying ect"
101745333243088896,277730016,n,,,,,,#iiHope SomeDay No One Has To Go Threw The Pain Of Cyber Bulling
107268946452946944,130506340,n,,,,,,#Christian Right Calls @AlFranken #Liberal Bully 4 Exposing Their Big Lie http://t.co/KboP2xX via @politicususa #politics #goplies #bigotry
108578076660727808,70799317,n,,,,,,Vintage bully #onmyblacktieshit
108585487207374848,67128052,n,,,,,,"@Fino76 @SiobhanRooney stop being a bully, fino!"
101653231331065856,284091747,n,,,,,,"@flawlesskate Isn't bullying nobody okay? You just gtfo guys, she's a nice girl, she wouldn't do that."
101699715615301633,327365462,y,self-disclosure,cyberbullying,n,victim,none,#Bahrain :A Smart Little Kid #Saudi & #UAE :The Protective Parents #Qatar :The Selfish Bullying Kid Nxt Door #Iran :A Sick Retarded Criminal
103881471214882816,281212604,n,,,,,,@OmarCollabrone How can you cyber bully me??????????????? #OhNoes
104102068914106368,35140292,n,,,,,,@chongi123 I want to use cannot? :( Bully me!
106169121569378304,184836978,n,,,,,,"But knowing me I bully tru d line to d top,but then it was a dead stop with thousands of ppl,I cudnt move"
107651557432115200,362686941,y,report,other,n,reporter,none,Choc bully just eye candy http://bit.ly/qWTaxA
108411583776034816,41054419,n,,,,,,Byron is bulling me lls -_________-
108627968816979968,317082012,n,,,,,,"@VibezUnited ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ☑ http://yfrog.com/khpu6tkj"
109029235515068416,186948968,n,,,,,,@Crazii_BRATz oshit bully part 2 ok lol. am goin to try to slid thru
105751930407628801,102468824,n,,,,,,I have some free time before I have to kill a kitten.  Would any women like to be bullied? #p2
105887033582567424,36452147,y,self-disclosure,other,n,bully,none,"@irksra okay, when she phones back just tell her the facts straight out about your situation. don't let her guilt trip you or bully you, ok?"
105225045776941056,264392309,n,,,,,,cyber bulling....i peep.finally i realize im not the only one good at it.lol.
106042236130693120,40006679,n,,,,,,@janpaulouise its a cause he's doing for bulling
106054729708208128,343564690,n,,,,,,@_robdoesthejob No nigga! They on they way to get YOU! cyber bully
106696152606445568,47962621,n,,,,,,Whenever I was sad or needed a kind word he was there.. Now he's the neighborhood twitter bully lol
100652299713646592,253387604,n,,,,,,Unions bullying heads to shut schools for public sector strikes - Telegraph.co.uk http://t.co/UBYFU1n
103817977639600128,94075729,n,,,,,,I'm not a bully I just keep it to real if I don't like u trust me yull know
104930406683508737,68848549,y,self-disclosure,other,y,victim,none,The Bully flushes on KD http://twitvid.com/A2TNP
106851513464393729,26456587,y,self-disclosure,other,n,defender,none,"a person that used to be my best friend just came knockin on my door?!.. hmm, okay so when where you when i got bullied in school?"
109121460081143808,328317351,n,,,,,,I was bullied #wheniwas13 but now I am the OFFICE bully!!
101493685480464384,60209072,n,,,,,,@ICONIACATTAKNO Cause I'm a good person and trying 2 get u guys 2 stop bullying ppl online it cruel.
103093123936296962,178866740,n,,,,,,Why people always trynah bully me ?
100271817297641473,237874961,n,,,,,,"@aRAREcommodity_ lol I don't feel bullied, my head just gets real hot LOL"
102049745484251136,24807763,y,self-disclosure,other,n,defender,none,@GaemGyu oppa save me from @Lenahyukjae because she always bullied me everyday...T.T
107285351445438464,54434618,n,,,,,,"@teentoday lol at you. you beg the wanted to tell their fans to stop bullying you, yet you come out with shit like that?"
101776386192191488,222493532,y,self-disclosure,other,n,bully,none,"Speaker at Tea party Rally:They made it about collective bargaining, its about collective bullying we are not going to be bullied any more."
103068937343877120,143439957,n,,,,,,For people who get bullied online..ignore them. Your better cus you're yourself. And they act like that on computer not in person. #fakes
103933937369366528,146240076,y,report,other,n,reporter,none,I stopped being a bully 2 weeks ago.
104014730041110529,69703913,n,,,,,,@ReyCamp hahaha aww like that... U know I'm that Mexican bully...
102481395150094336,42755282,n,,,,,,#Itreallymakesmemad when they keep on bullying me..
107607685159075840,356041081,n,,,,,,@iamnotnickmills your laughter cuts like a knife...quit cyber bullying me you dick!!
108200077281067009,206340930,n,,,,,,Watching drillbit taylor @PortableShua plays a great bully.
105486502540222465,125417752,y,self-disclosure,cyberbullying,n,defender,none,The #democrats got beat up again by that big fat republican bully in the schoolyard. Barry will stand tall the next time.That'll be the day.
102022990115512321,345851873,y,accusation,other,n,accuser,anger,"Embrace the freedom to be your authentic self. Do not allow society to bully you into their perfect-person mold. Be yourself, pure and true!"
102334304759193601,174327020,n,,,,,,Then youngbull started crying when they took him away from me lol
103147655781298176,54068204,y,self-disclosure,other,n,victim,none,@marthacarvs #bullying #excluida #glee
106892518435733505,253625517,n,,,,,,Stop Cyber bullying ! #NOH8 !!!
108973042050408448,66149219,n,,,,,,@LivinLifeICONic yep! But i'm never forgetting this day! He may think dat he wuzn't cyber bullying but he wuz! I'm never forgettin dat...
101698178574843904,254097461,y,denial,other,n,bully,none,"@aaryn31flavors exactly aha , but I feel you . Aha I've been called a bully a few times aha !"
102303767868874753,104862963,y,self-disclosure,other,n,victim,sadness,Pink - Perfect (AHMIR cover) - Anti-Bullying video http://youtu.be/gliHyklHr6c
104227895471386625,84928530,n,,,,,,@hushm0nk3y I know! The dangerfactor! Bulling....
102838361022148608,98178122,n,,,,,,@_Scorpio_xxx I've never seen myself as anything else I guess being bullied all ur life takes a toll
106894898426413056,97059492,n,,,,,,"@TherealTaraji Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect"
103183908560056320,344486908,n,,,,,,@RodFindlay been sent a few of them. Thought they could bully me about. Put them right and they won't represent the client anymore!
103352978773262337,135001506,n,,,,,,"On my facebook, i created a group calling ""Stop bullying"" And i am so thankful! Please stop bullying cause you dont know how much it hurts."
109071675777228800,24088992,y,report,other,n,reporter,none,"if you dont like someone, fine. But dont bully them and make them fell like nothing because that hurts very much!!!"
106530717621698560,135007220,n,,,,,,@hotboybilly why are u being so mean! Ur a bully!
108029530156965889,309911388,n,,,,,,"Rumor has it that bull Kareem is ""on my head"". I thought he was over that ass whippin i gave him. Fuck it. He kno's where I live."
109098755256627200,78582775,n,,,,,,@hausofrobert  I don't read the comments on Gaga s Videos anymore Haters try to bully by saying bad things ignore them
105117734534254592,15848688,n,,,,,,@WhichConvo patent applications allowed. Now patents are simply a tool used by big corporations to bully competitors out of business.
108629916588838912,318483503,n,,,,,,- mye brother think he could bully me into qettin him a poptart . i think nt !
103470213865025536,58272721,n,,,,,,"Does ""discipline"" really stop bullying and other anti-social behavior http://owl.li/1e84iq"
103910190356758528,57075477,n,,,,,,@AndyEaston85 Love how we are teaching the Bullshitters a lesson in football. Miss Bully and his message board posts.
109029055357128705,308521254,n,,,,,,@Stephaniee94_X well one of her mates have been emailing me on Facebook asking if she got bullied at our school but I bet she told (cont…
101942933170814976,61945568,n,,,,,,Was hopin to chyll w/ my bf 2nite ...but ohh no he in Bully...smh ohh ok
105026294516948992,23481454,y,accusation,other,n,accuser,none,"funny how the person that bullies you in elementary is ugly as fuck in high school, and your high school bully, a loser in college..."
103616143004155905,51927315,y,self-disclosure,cyberbullying,n,victim,none,@JohnPaulFans thankyou and just pictures of you maybe holding a sign or video saying words do hurt or stop bullying stuff like that
104715603381727233,119811415,n,,,,,,"Nothing gets me more geeked up for the football season then Raider Haters! We are building a bully here, just wait and see"
105697492670234624,90162076,n,,,,,,@letselenasmile i dnt get it when ppl bully u dnt stand u have to do something
105835567815737344,241336145,y,denial,other,n,bully,none,@spikesnflowers that is wasteful and makes no sense. It's like being the bully that knocks over your own cone!
109056785981247488,361944775,y,self-disclosure,other,n,victim,none,"my anut is in the hospital and might die, and my cousin just got cyberbulled and crying her eyes out. &lt;/3"
102138484604678144,295796530,n,,,,,,If you know people that are getting bullied why stand there and watch them get hurt? Do something about it! Be a friend not a bystander.
103588898558590976,173267281,n,,,,,,"Bi-State Bully, that has a nice ring to it.. (@ Illinois State Line) http://4sq.com/ngpVoH"
104580754775875584,219727557,y,report,other,n,reporter,none,SIGN IT MAKE A CHANGE STOP BULLYING http://t.co/CZtESXh
105113835739938816,59278492,n,,,,,,"@Mengus22 well i dont know why youre so damned happy, but bully for you, bro"
100622721687367680,93834718,n,,,,,,@mosleytribe @SugarShaneM Well If he threw More Punches at Floyd we would have gotten an exciting Fight..but he let the little guy bully him
103485454690684928,27562705,n,,,,,,@WeL0veEbonyDay1 i just watched the whole movie (cyber bully) that movie is great!
105403067867992065,295186758,n,,,,,,Jaja! Im a freaken bully sometimes! xD
108447721790251008,109250613,n,,,,,,to people who just stand watching .. here's what happens when you don't move a muscle .... STOP BULLYING http://fb.me/wLNsCusb
103693752178180096,92774018,n,,,,,,"stop making fun of amy winehouse and michael jackson, #rickcastellano is a bully."
105458130539921409,203665936,n,,,,,,"[INFO] “After my teaser was released, there were articles saying that I looked like a bully, I was so happy (cont) http://tl.gd/c7avat"
103293754596802560,151964321,n,,,,,,@melsgifted Mmm just get too involved sometimes. Big problem there but it's just me. If I see anyone being abused or bullied I Jump in! Lol
103891324394147841,35807644,n,,,,,,@BelieberHoe follow plz help put a stop to bullying and cyber bullying
105634872260964352,28332443,y,report,other,n,reporter,none,@MarkusFeehily  http://lockerz.com/s/126894814 I watch my little girl live her life after bullying and abuse ty for supporting this cause xx
107068201975820288,100005589,n,,,,,,Bullying Works | The National Interest Blog: Any thought that the recent national embarrassment over the debt ce... http://bit.ly/raAQMc
108323393111199744,86161416,n,,,,,,@Hana24KLove it's been A VERYYYYY LONG TIME I haven't bully Danny TTT^TTT  Danny: STFO girl *smacks*  Maya: *cries* T______T
102151950879047680,187262417,n,,,,,,"@ABC How? Hope that bullying the most powerful nation in the world is the beginning of the end of those terrorists, the rating agencies"
106326121842348032,216788521,n,,,,,,@RossIGrant I know TG fans would dismiss critics as hair shirted but think editorial position has a bullying attitude towards greener tech
105414539021004800,191521360,y,self-disclosure,other,n,victim,none,Shorts Bully #ReplaceMovieTitleWithShorts
106772898303315969,296043045,n,,,,,,"Cyber Bulling is a bitch, it doesn't happen to me but i notice it happen to other people. It's really stupid how openly people do it."
107857050431791104,187656876,n,,,,,,"@davie1892 aww sorry Dave, I'll wait til I see you in person to bully you..."
103946411422392320,118117549,n,,,,,,@thechewandvomit @delibernation @spinsvixenella She is clueless about bullying
106760298710577152,83388812,n,,,,,,"The BEST part ♥ ""@PikaQuint: @91liners @YasGoon @dooshi194 @min_1503 @9095TheHero the worst part kita ol breng adallah : GW DI BULLY !!!!!"""
106829570577137665,28933533,y,self-disclosure,cyberbullying,n,victim,none,Phillies Bully Giants!!!!!!! LEGO!!!!!
102952623317069824,283760962,n,,,,,,Kelly Osbourne Goes From Fat to Big Fat Bully: In case you don’t spend your free hours hanging on every vapid de... http://bit.ly/nPtbCn
106139789908119552,156142112,n,,,,,,Yo nothing gets me more fucking pissed off then when my brother tells me he's getting bullied
100608325590335488,210091147,n,,,,,,"Whether life's disabilities, left you outcast, bullied or teased,rejoice and love yourself today, 'Cause baby, you were born this way"
104998587284467712,240860772,y,self-disclosure,other,n,bully,none,Anger over bullying at work talks: A ROW has erupted between Central Beds Council (CBC) and workers’ union GMB a... http://bit.ly/quVhWD
103321581979303936,279782362,n,,,,,,"I see that 60 and 6 will start side by side #nascar, the kid vs the bully"
107242731226669056,337231542,n,,,,,,"@alaa Crying :'( Nothing has changed, nothing. It's a silent Coup using #Jan25 as the bullet. The picture is clear now, the plan revealed."
101434000270295040,109001452,n,,,,,,I HATE WHEN PEOPLE ALWAYS. GET BULLIED 4 NO REASON AT ALL :( :( I DON'T LIKE IT
104075459628777472,86853376,y,self-disclosure,other,n,victim,sadness,@Kazza1878 ahahahaa gettin bullied on twitter. hate my life! tellin ginge not to marry you now! x
105677680275488768,342223359,n,,,,,,#HefFiles #ChipsClipsScripts and #bully t's = swagg
106421438440943616,356592581,y,self-disclosure,other,n,victim,none,"California Bully Cr: CBC ADOPTION EVENT....SUNDAY 10-3....PETCO REDLANDS, CA 10-3 http://ow.ly/1e8go9"
106495280580542464,165495071,n,,,,,,@quitahness why r u so mean to me. uhuhu bully grandma
108776650799464448,59135329,n,,,,,,I aint no bully! You was talking reckless so i was ready to give you them hands!!
102196513794555905,303006163,n,,,,,,@FoxySharingan Because he was being cyber bullied hard.
102438126059929600,246671549,y,report,other,n,reporter,none,“@Bitch_uBeenaFan: @DJKOOTZ wat club???????”&lt;----- FUCK AS BULLY MAN FUCK THIS SHIT I ONLY CAME CUZ THESE NIGGAS WAS CRYING AND SHIT LOL SMH
106655643154386944,202096012,n,,,,,,Always bully her
106027112573579265,51101376,n,,,,,,@boo_human Maybe I'll bully someone into doing that one day then. I'm not good with violence either though and there's a lot of that.
106110203086376961,223134702,n,,,,,,"just cause its celebrities your bullying, doesn't change the fact that it's still bullying."
106747317507457025,338601564,n,,,,,,Collins was the biggest bully ..that is all
107853773652754432,261635373,n,,,,,,Ask @Revrunwisdom y his pride won't let u receive the very thing money can't buy? Not based on fame just bcuz u r here on the planet BULLY
108692482191147010,78590345,n,,,,,,"@eZhenKHJEN Walao you see la, you bad friend, bully again :( :( :( I am lor, don't deny the truth!"
106389581468930048,232850838,y,self-disclosure,other,n,victim,sadness,@Dread_Slinga i think ima watch ant bully?
106891132893544448,137452171,y,accusation,other,n,accuser,none,@SamTsuiFans aha! Yup school rocks.. specially when you aren't annoyed by a bullying b*tch anymore x) and Yale rocks!
107495848262373376,31126378,n,,,,,,@pink_supernova @ghostlife582 @endbullying2day Here is an aticle on the disparity of school reporting #bullying http://t.co/WcGtxrU
102152472709181440,64873359,n,,,,,,Santos denies bullying farmers http://t.co/L6n6MND @amworldtodaypm #lockthegate
104345458389950464,144290873,n,,,,,,What Parents Need to Know to Protect Kids From Bullying: http://t.co/43WZVFD
104808797020749824,151627249,n,,,,,,Wisconsin Business Bullied by Unions – Forced to Cancel Tea Party Rally Location http://t.co/2POlyVx #moonbattracker
105734410246176768,187376278,n,,,,,,"Calling your child ""Albus Severus"" & hoping he doesn't get bullied."
106385501820424192,33991725,y,self-disclosure,other,n,victim,none,Jarel lied i was never a bully lol hahaha i was always the nicest dude lol
106741365525848064,70455504,y,accusation,other,n,accuser,none,Als say he aint a virgin....my ass.  -___-...dat lil bulling fella get to u already??
103810283876786176,302000762,y,accusation,other,n,accuser,none,everyone in this house can u jst leeve me alone and stop getting ur kicks out of bullying me !!!!!!!!!!!!!!!!
104734905656815616,297554682,n,,,,,,My litto bro is really dumb. He's pretty lame and he just told me that I'm a jerk and now he's hitting my hand ! #Bully
107657313879470082,62395882,n,,,,,,@haileybaldwin were in the SAME boat as being bullied!. Sucks huh?
105774625572655104,312979738,n,,,,,,"@Max_BlackSheep Isso é bullying, hein!"
106142671600484352,321998606,y,self-disclosure,other,n,victim,none,@justinbieber i need your advice about bullying
107927976754155520,75628685,n,,,,,,Good role models @TheZachMills & @riley_griffiths yes bullying is very dumb and certainly not necessary!
100228223241162752,279971235,n,,,,,,The Hardcore Justice card: Mai jos aveti card-ul updatat pentru PPV-ul TNA: The Hardcore Justice: Bully Ray vs. ... http://bit.ly/oucJTY
105829935389745153,326584614,n,,,,,,@SHAWTYBAD3223 is a bully ! Someone gon shoot her big head ass !
102719551019556865,291405185,n,,,,,,@mcppresident ohhhh the so-called bullying tweets? I don't find them THAT extreme lol they're not brats--they're judgmental you-know-it-alls
104354500973838336,347318098,y,accusation,other,n,accuser,anger,@adore_lizzie just bulling whea you been hiding
106194734132891648,65966667,y,denial,other,n,bully,none,#Itreallymakesmemad when small minded people judge and bully others for stupid reasons and people who are homophobic !!
101463990533758976,110227631,n,,,,,,I started cutting when i was in 7th grade 'cause people at school everyday bullied me. #SaturdayNightConfessions
103585886394007552,107446821,n,,,,,,"""I used to get bullied by the popular girls in my school. Today, I am the popular one, and my bullies go to my shows."" - @LadyGaga."
103823223069753344,18176049,y,self-disclosure,other,n,defender,none,@gulpanag  Mam my friend know you ..his name is Naveen Meka..you remember vikram joining luvdal  school and Ira as a great bully and riders
104082717397893120,303805534,n,,,,,,"where my bully at ? , the negro been mia ."
104663534985678848,299967889,n,,,,,,@Chijy025 dont bully me on twitter :( i preffered it on facebook.. Js.
105989810421903361,171872577,n,,,,,,A great article on cyber bullying and tips to talk to your children!  http://ht.ly/5VA7d
106799621602410497,196057214,n,,,,,,"Haters, you have to learn the difference between BULLYING and DEFENDING"
107352656116334592,325308250,y,self-disclosure,other,n,victim,none,Video: Kevin Durant Gets Flushed On By Geoff Aka Big Bully At Dyckman! http://t.co/6y4DKPT via @worldstar
107788700708122624,57822810,y,denial,other,n,victim,none,I feel bad that Greyson got bullied in school to.. but good thing is.. he didn't get bullied that much :) ♥
108009290354266113,297771329,n,,,,,,If you feel like you get anything out of bullying people just know your #lame
108540052488978432,222941671,n,,,,,,"School bullying to be focus of Conn. conference, including review of tougher ...: Dozens of Connecticut parents,... http://bit.ly/nCdNP0"
100118699914174464,42341304,n,,,,,,@Gracebrixton ha bully back? ;)
103995214854754304,90750751,n,,,,,,@meganpayne_1D does that mean they deserve to be bullied by thousands of bitchy girls? No.
105403209799041024,60060836,n,,,,,,How to handle the office bully http://dld.bz/fykQ
100296835075293184,313799471,n,,,,,,"@sonnench leave @AriannyCeleste you bully , have you heard your voice? You sound like a drowning cat crying for help l #comeonson"
100301747288932353,324141994,n,,,,,,WTF? America as a hostage is a great way to bullying minority agenda in our congress?  http://t.co/I3j3w5m
101634367390101504,54416057,y,self-disclosure,cyberbullying,n,victim,sadness,I'm Only Human After All by Alex I. Rogers http://ow.ly/5WKU9  A compelling story about the reality of #bullying in #schools. #Readinglist
102174578519982080,307562787,y,self-disclosure,other,n,victim,anger,Real friends bully each other without offense
106358362706415616,50065659,n,,,,,,#AddYourLink Self-Defense for Kids Resources and Success Stories http://t.co/VV5KXUK Bully Prevention
102375089621831680,14642196,n,,,,,,"@CrazY_jaYsn City is buyin evry player linked to the big clubs, bulling evrybody wit money. Let's wait n c if it will bring instance success"
103032278963339264,116323208,n,,,,,,Of course I got bullied. Everyone got bullied! Did you get bullied? You know because you got punched in the head.
103773874629513216,51582024,n,,,,,,@MsRebeccaBlack are you #defeatingthelabel @Thecodysimpson does it about not bullying check it out..and FOLLOW ME??! &lt;33
106186742738075648,166272077,n,,,,,,@OhShitIts_Sasha lol bully
106433118994563074,197094349,n,,,,,,lmao Nyia you ain't shit and you're a cyber bully.
107368179042484224,32267637,n,,,,,,@Tjprodigy10 Oh awesome. No one should bully. Ugh. :/
108849410825392129,355757429,y,self-disclosure,other,n,victim,none,Lmfao @_KinkyTera  a thug i caint slay her when i say shit she wanna.bully me nd shit lol
100124460048330752,254307059,n,,,,,,Bully taking my tracks out & I'm fallin to sleep
101025215097733120,272224275,n,,,,,,Sofro Bulling No Chat u_u
102751901753409537,99095029,y,report,other,n,reporter,none,"'Spc. Graner — Abu Ghraib bully, abuser and photographer — out of jail"" -- http://t.co/dZ2bgR8"
106088707244834816,258052325,y,self-disclosure,other,y,bully,none,"@SHAQ Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect"
100107859672571904,350068585,n,,,,,,"@Zennattys i where have bully you , i damn nice oneeee .:)"
108635959565877248,262875426,y,accusation,other,n,accuser,none,Is Google + the new BULLY PLAYGROUND?
108670880548257792,283662971,y,report,other,n,reporter,none,I remember I use to BULLY some lame ass back in 5th grade named uh.... Floyd... Mayweather... Yeah thTs his name! He was so small!
101428926584340481,190856868,n,,,,,,"@AliasHorowitz hmmph, I don't want none! Bully!"
102922707552845825,236637677,y,report,other,n,reporter,none,"@Charlottesph even though that girl was being a bully, zachs mom was kind of rude to you. she should know better than to say that."
100272899239317504,195239616,n,,,,,,@bastardsheep are you bullying the tour master? Stop teasing
100662069543706624,47778529,n,,,,,,@riley_griffiths @TheZachMills I have been bullied at times an its not fun so i know how it feels. And if some1 created account to bully ug
107111689891229696,103334059,n,,,,,,"@Tiny_Xoxo bully , inns report yu to the Twitter authorities"
100238823283363840,29633395,n,,,,,,@andreasrossi yes. But does that change the fact the bullying is wrong? Ignoring it doesn't make it right. Just being the bigger person :)
102549305382014976,162904928,y,self-disclosure,other,n,victim,none,@kisskissto1D @tomlinson_love is a bully and has a gaay laptop!:)
105526020727250944,356901708,n,,,,,,Minhwan gets bullied 24/7. Dude I love you say LEDApple is shining above my cousin has lips. — http://t.co/A8QwD1F
106646027607609344,294616264,n,,,,,,@J_Fleetwood who do you think????? Complete psycho I can't stand who bullied me relentlessly for two years?
106736795252834305,287332960,n,,,,,,@KylePhilip leave the legend that is @themichaelowen alone #bully
108960802136014848,303118458,n,,,,,,@_huii_ 10 of me?? Nono I am one unique camel! Haha...who's bullied u?
101468215657500673,288575548,n,,,,,,@dimento44 @samdicas both of you stop twitter-bullying little teenage kids #itsnotfunnyanymore
101823866355200001,285319634,n,,,,,,"""@Sweetie_Niesha: So Im getting bullied via twitter by @TheVicSmith"
101999873091575808,114278384,n,,,,,,This is a frightening Bullying story about how our Police have behaved  @ianpuddick  we should send him our support @blockem1 #bullying
100077985406787584,308762158,n,,,,,,Bullying Prevention Tip #1 - #schools #parenting Getting students to TALK about the #bullying issue #dads #moms #Counselors
104921435167932416,65517023,n,,,,,,@CupCakeDaMiles KKKKKKKKKKKKKKKKKKKKKKKKK APOSTO QUE TU FOI NO GUGROU PRA VER COMO SE ESCREVE BULLYING
106742864976941057,51751058,n,,,,,,@IdBangDaSykzta haha totally. After all we're usually the least bully ones.;) so peaceful and calm is good.;) x
105116943966683136,337429869,y,report,other,n,reporter,none,"This morning I feel like I have a ""bullied brain"" with memories of friends and family that are gone.   The brain's... http://fb.me/BKchX2V1"
103963857080418304,160281492,n,,,,,,@KurtHummel0 M: He bullied you because you're a freak. And that's all there is to it.
104340395302985729,248682410,n,,,,,,@Nathaniel_John Good strong player that will bully defences in the championship! Defo need a pacy young striker tho
104783356381761536,104709029,n,,,,,,"Vendo jogos de PC - Assassin's Creed  I e II, GRID, FIFA 11, Batman, Hitman, Bully, Crysis, Avatar, COD Black Ops !  R$ 15,00 cada!!!"
106485059015540736,164413539,y,self-disclosure,cyberbullying,n,victim,none,"The only thing Facebook does well, is cause shit and promote cyber bullying."
100368052310380545,174789897,n,,,,,,@Crazii_BRATz why u gotta be the bully at bully lastnight lmao
101515849067794432,100109804,y,report,verbal,n,reporter,none,Just gave a shit about bullying. Give a Shit at http://Give-a-Shit.org #giveashit
102505657864962048,330799765,y,self-disclosure,other,n,bully,none,"LMFAO #BBCNews reporters are getting bullied. It's not really funny but u don't belong there, dukes"
103910507601338369,308301957,n,,,,,,"@jimirsay I nominate my 11 yr old; he is selfless. Gave a child his swing, let a lady go before him in line,sticks up 4 kids being bullied."
104332763276132352,240500746,n,,,,,,@TheWildNugget Olha o bullying hein!!!
105197578613829632,219311716,n,,,,,,"@EmiratiThoughts the day that the China integrates ""social good"" into policy making, it will be unstoppable. Until then, just a big bully."
106563538046300160,245516604,n,,,,,,The main character in my book is a #homeschool student who must deal with a bully. #Curriculum will be at http://foureverclub.com soon.
107969542499741696,153349276,y,report,cyberbullying,n,reporter,none,So if a police radio can stop a bullet why don't they make bully vests out of police radio's??!! #DONTBEFOOLED
102468323425533953,23040622,y,self-disclosure,other,n,bully,none,"Bully dad burns, beats, throws son into oven gets soft jail term http://t.co/ZomyD0m via @digitaljournal"
